Text,Score,PairID
"ਵਿੱਕੀ ਅਤੇ ਕੈਟਰੀਨਾ ਨੇ ਆਪਣੇ ਵਿਆਹ ਦੀਆਂ ਤਸਵੀਰਾਂ ਸੋਸ਼ਲ ਮੀਡੀਆ 'ਤੇ ਪ੍ਰਸ਼ੰਸਕਾਂ ਨਾਲ ਸ਼ੇਅਰ ਕੀਤੀਆਂ ਹਨ
ਇਨ੍ਹਾਂ ਤਸਵੀਰਾਂ ਨੂੰ ਫੋਟੋਗ੍ਰਾਫਰ ਭਰਤ ਰਾਵੇਲ ਨੇ ਸ਼ੂਟ ਕੀਤਾ ਹੈ ਅਤੇ ਉਨ੍ਹਾਂ ਨੇ ਆਪਣੇ ਸੋਸ਼ਲ ਅਕਾਊਂਟ 'ਤੇ ਅਦਾਕਾਰਾ ਦੀਆਂ ਤਸਵੀਰਾਂ ਵੀ ਸ਼ੇਅਰ ਕੀਤੀਆਂ ਹਨ",0.31,pan_test_00088
"ਇਸ ਤੋਂ ਬਾਅਦ ਈਡੀ ਨੇ 3 ਫਰਵਰੀ ਨੂੰ ਭੁਪਿੰਦਰ ਸਿੰਘ ਹਨੀ ਨੂੰ ਗ੍ਰਿਫਤਾਰ ਕਰ ਲਿਆ ਸੀ
ਇਸ ਤੋਂ ਬਾਅਦ ਫਰਵਰੀ 'ਚ ਈਡੀ ਨੇ ਹਨੀ ਨੂੰ ਗ੍ਰਿਫਤਾਰ ਕੀਤਾ ਸੀ",0.5,pan_test_00142
"ਪੰਜਾਬੀ ਗਾਇਕ ਸਿੱਧੂ ਮੂਸੇਵਾਲਾ ਦੇ ਕਤਲ ਕੇਸ ਦੇ ਤਾਰ ਹੁਣ ਉੱਤਰ ਪ੍ਰਦੇਸ਼ ਦੇ ਹਥਿਆਰਾਂ ਦੀ ਸਪਲਾਈ ਕਰਨ ਵਾਲੇ ਕੁਰਬਾਨ-ਇਰਫਾਨ ਗੈਂਗ ਨਾਲ ਜੁੜ ਗਏ ਹਨ
ਸਟੇਟ ਬਿਊਰੋ, ਚੰਡੀਗੜ੍ਹ :  ਲਾਰੈਂਸ ਬਿਸ਼ਨੋਈ ਗੈਂਗ ਪੰਜਾਬੀ ਗਾਇਕ ਸਿੱਧੂ ਮੂਸੇਵਾਲਾ ਨਾਲ ਨਾਰਾਜ਼ ਚੱਲ ਰਿਹਾ ਸੀ",0.62,pan_test_00560
"ਆਧਾਰ ਨੰਬਰ ਦਰਜ ਕਰੋ ਅਤੇ ਲਿੰਕ ਨਾਓ ਵਿਕਲਪ 'ਤੇ ਕਲਿੱਕ ਕਰੋ
ਇਸ ਤੋਂ ਬਾਅਦ ਲਿੰਕ ਆਧਾਰ 'ਤੇ ਕਲਿੱਕ ਕਰੋ",0.12,pan_test_00313
"ਇਸ ਤੋਂ ਬਾਅਦ ਉਨ੍ਹਾਂ ਦੇ ਖਿਲਾਫ ਮਾਮਲਾ ਦਰਜ ਕੀਤਾ ਗਿਆ ਸੀ ਅਤੇ ਦੇਸ਼ ਭਰ 'ਚ ਵਿਰੋਧ ਪ੍ਰਦਰਸ਼ਨ ਹੋਏ ਸਨ
ਜ਼ਿਕਰਯੋਗ ਹੈ ਕਿ ਜੁਲਾਈ 2021 'ਚ ਅਦਾਲਤ ਦੇ ਹੁਕਮਾਂ 'ਤੇ ਸਿਮਰਜੀਤ ਬੈਂਸ ਅਤੇ ਹੋਰਾਂ ਖਿਲਾਫ ਮਾਮਲਾ ਦਰਜ ਕੀਤਾ ਗਿਆ ਸੀ",0.5,pan_test_00563
"ਵਿਰੋਧੀ ਧਿਰ ਨੇ ਯਸ਼ਵੰਤ ਸਿਨਹਾ ਨੂੰ ਸਾਂਝਾ ਉਮੀਦਵਾਰ ਬਣਾਇਆ ਹੈ
ਤਿਰੂਵਨੰਤਪੁਰਮ: ਦੇਸ਼ ਵਿੱਚ ਆਉਣ ਵਾਲੀਆਂ ਰਾਸ਼ਟਰਪਤੀ ਚੋਣਾਂ ਵਿੱਚ, ਕੇਰਲ ਵਿਰੋਧੀ ਧਿਰ ਦੇ ਉਮੀਦਵਾਰ ਯਸ਼ਵੰਤ ਸਿਨਹਾ ਲਈ ਆਪਣੀਆਂ ਸਾਰੀਆਂ ਵੋਟਾਂ ਪਾਉਣ ਵਾਲਾ ਇੱਕਮਾਤਰ ਰਾਜ ਬਣ ਜਾਵੇਗਾ",0.75,pan_test_00086
"ਉਸੇ ਤਰਜ਼ 'ਤੇ ਆਈਐਫਐਲ ਦੀ ਮੁਲਾਂਕਣ ਕੀਤੀ ਗਈ ਫ਼ੀਸ ਵੀ ਥੋਕ ਕੀਮਤ ਦੇ 1 ਫ਼ੀਸਦੀ ਦੇ ਹਿਸਾਬ ਨਾਲ ਵਸੂਲੀ ਜਾਵੇਗੀ
ਪੀਐੱਮਐੱਲ ਨੂੰ ਛੱਡ ਕੇ ਹਰ ਕਿਸਮ ਦੀ ਸ਼ਰਾਬ 'ਤੇ ਆਬਕਾਰੀ ਡਿਊਟੀ ਥੋਕ ਕੀਮਤ 1 ਫ਼ੀਸਦੀ ਦੇ ਹਿਸਾਬ ਨਾਲ ਵਸੂਲੀ ਜਾਵੇਗੀ",0.25,pan_test_00342
"ਉਨ੍ਹਾਂ ਸਮੂਹ ਅਧਿਕਾਰੀਆਂ ਨੂੰ ਹਦਾਇਤ ਕੀਤੀ ਨਿਸ਼ਾਨਦੇਹੀ, ਗਿਰਦਾਵਾਰੀਆਂ ਦੀਆਂ ਪੜ੍ਹਤਾਲ ਅਤੇ ਇੰਤਕਾਲਾਂ ਵਿੱਚ ਕਿਸੇ ਕਿਸਮ ਦੀ ਢਿੱਲ ਮੱਠ ਜਾਂ ਦੇਰੀ ਨਾ ਕੀਤੀ ਜਾਵੇ
ਉਨ੍ਹਾਂ ਮਾਲ ਵਿਭਾਗ ਦੇ ਅਧਿਕਾਰੀਆਂ ਨੂੰ ਹਦਾਇਤ ਕੀਤੀ ਪਿਛਲੇ 2 ਸਾਲ ਤੋਂ ਲੰਬਿਤ ਪਏ ਵੱਖ-ਵੱਖ ਕੇਸਾਂ ਦਾ ਤੁਰੰਤ ਨਿਪਟਾਰਾ ਕੀਤਾ ਜਾਵੇ",0.75,pan_test_00155
"ਉਹਨਾਂ ਨੇ ਕਿਹਾ ਕਿ ਅਕਾਲੀ ਦਲ ਕਦੇ ਵੀ ਕਾਂਗਰਸ ਦਾ ਸਾਥ ਨਹੀਂ ਦੇ ਸਕਦਾ, ਜਿਸ ਕਾਰਨ ਉਹਨਾਂ ਨੇ ਭਾਜਪਾ ਦਾ ਸਾਥ ਦਿੱਤਾ ਹੈ
ਉਨ੍ਹਾਂ ਨਾਲ ਇਹ ਵੀ ਕਿਹਾ ਕਿ ਜਿਨ੍ਹਾਂ ਨੇ 1984 ਚ ਸਿੱਖ ਕਤਲੇਆਮ ਕਰਵਾਉਣ ਵਾਲੀ ਕਾਂਗਰਸ ਸਰਕਾਰ ਦਾ ਅਕਾਲੀ ਦਲ ਕਦੇ ਵੀ ਸਾਥ ਨਹੀਂ ਦੇਵੇਗਾਂ",0.88,pan_test_00404
"ਇਸ ਤੋਂ ਬਾਅਦ ਪੰਜਾਬ ਪੁਲਿਸ ਲਾਰੇਂਸ ਨੂੰ ਤਿਹਾੜ ਜੇਲ੍ਹ ਤੋਂ ਪ੍ਰੋਡਕਸ਼ਨ ਵਾਰੰਟ 'ਤੇ ਲੈ ਕੇ ਆਈ
ਜਿਸ ਤੋਂ ਬਾਅਦ ਉਸ ਨੂੰ ਤਿਹਾੜ ਜੇਲ੍ਹ ਭੇਜ ਦਿੱਤਾ ਗਿਆ, ਪੰਜਾਬ ਪੁਲਿਸ ਨੇ ਦੋਹਾਂ ਸ਼ੂਟਰਾਂ ਦਾ ਇਕ ਦਿਨ ਦਾ ਟਰਾਂਜ਼ਿਟ ਰਿਮਾਂਡ ਹਾਸਲ ਕੀਤਾ ਹੈ",0.44,pan_dev_00046
"ਇਸ ਟੀਮ ਵਿੱਚ ਮੁੱਖ ਤੌਰ 'ਤੇ ਸੀਨੀਅਰ ਮੈਂਬਰ ਆਈਜੀ ਕੁੰਵਰ ਪ੍ਰਤਾਪ ਸਿੰਘ ਸਮੇਤ ਐਸਐਸਪੀ ਕਪੂਰਥਲਾ ਅਤੇ ਐਸਪੀ ਫਾਜ਼ਿਲਕਾ ਵੀ ਸ਼ਾਮਲ ਸਨ
ਇਸ ਮੌਕੇ 'ਤੇ ਸਟੇਟ ਫੂਡ ਕਮਿਸ਼ਨ ਦੇ ਮੈਂਬਰ ਤੋਂ ਇਲਾਵਾ ਏ.ਐਫ.ਐਸ.ਓ ਮੀਨਾਂ ਬੈਂਸ, ਨਿਰੀਖਕ ਰਣਬੀਰ ਸਿੰਘ, ਨਿਰੀਖਕ ਸਤਵਿੰਦਰ ਸਿੰਘ ਵੀ ਹਾਜ਼ਰ ਸਨ",0.44,pan_dev_00024
""" ਇਸ ਦੇ ਨਾਲ ਹੀ ਲਲਿਤ ਮੋਦੀ ਨੇ ਸੁਸ਼ਮਿਤਾ ਸੇਨ ਨਾਲ ਕੁਝ ਤਸਵੀਰਾਂ ਸ਼ੇਅਰ ਕੀਤੀਆਂ ਹਨ
ਉਸਨੇ ਸੋਸ਼ਲ ਮੀਡੀਆ 'ਤੇ ਆਪਣੀਆਂ ਤਸਵੀਰਾਂ ਸੁਸ਼ਮਿਤਾ ਸੇਨ ਨਾਲ ਸ਼ੇਅਰ ਕੀਤੀਆਂ ਹਨ, ਜੋ ਹਾਲ ਹੀ ਵਿੱਚ ਮਿਸ ਯੂਨੀਵਰਸ ਬਣੀ ਸੀ",0.56,pan_test_00237
"ਸਹੁੰ ਚੁੱਕ ਸਮਾਗਮ ਦੌਰਾਨ ਏਕਨਾਥ ਸ਼ਿੰਦੇ ਦੇ ਪਰਿਵਾਰਕ ਮੈਂਬਰ ਵੀ ਦਰਬਾਰ ਹਾਲ ਵਿੱਚ ਮੌਜੂਦ ਰਹਿਣਗੇ
ਦੇਵੇਂਦਰ ਫੜਨਵੀਸ, ਸੁਧੀਰ ਮੁਨਗੰਟੀਵਾਰ, ਆਸ਼ੀਸ਼ ਸ਼ੇਲਾਰ ਅਤੇ ਭਾਜਪਾ ਮਹਾਰਾਸ਼ਟਰ ਦੇ ਪ੍ਰਧਾਨ ਚੰਦਰਕਾਂਤ ਪਾਟਿਲ ਵੀ ਦਰਬਾਰ ਹਾਲ ਵਿੱਚ ਮੌਜੂਦ ਸਨ",0.62,pan_dev_00189
"ਚੋਣਾਂ ਤੋਂ ਬਾਅਦ ਕੈਪਟਨ ਅਮਰਿੰਦਰ ਸਿੰਘ ਆਪਣੀ ਪਾਰਟੀ ਨੂੰ ਭਾਜਪਾ ਵਿੱਚ ਰਲੇਵੇਂ ਲਈ ਰਾਜ਼ੀ ਹੋ ਗਏ ਸਨ
ਕੈਪਟਨ ਅਮਰਿੰਦਰ ਸਿੰਘ ਦੇ ਕਾਂਗਰਸ ਛੱਡਣ ਤੋਂ ਬਾਅਦ ਵੱਡੀ ਗਿਣਤੀ ਵਿੱਚ ਕਾਂਗਰਸੀਆਂ ਦੇ ਉਨ੍ਹਾਂ ਨਾਲ ਜੁੜਨ ਦੀ ਉਮੀਦ ਸੀ",0.94,pan_test_00384
"ਆਮ ਆਦਮੀ ਪਾਰਟੀ ਦੀ ਸਰਕਾਰ ਬਣਨ ਤੋਂ ਬਾਅਦ ਉਨ੍ਹਾਂ ਨੂੰ ਹਟਾਇਆ ਨਹੀਂ ਗਿਆ ਸੀ
ਸਰਕਾਰ ਬਣਨ ਤੋਂ ਬਾਅਦ ਵੀ ਵਿਰੋਧੀਆਂ ਨੇ ਸੂਬੇ ਵਿੱਚ ਕਾਨੂੰਨ ਵਿਵਸਥਾ ਨੂੰ ਲੈ ਕੇ ਆਮ ਆਦਮੀ ਪਾਰਟੀ ਨੂੰ ਘੇਰ ਲਿਆ ਹੈ",0.56,pan_dev_00231
"ਮੀਂਹ ਕਾਰਨ ਵੱਧ ਤੋਂ ਵੱਧ ਤਾਪਮਾਨ 27 ਡਿਗਰੀ ਦਰਜ ਕੀਤਾ ਗਿਆ, ਜੋ ਆਮ ਨਾਲੋਂ 7 ਡਿਗਰੀ ਘੱਟ ਹੈ
ਵਿਭਾਗ ਮੁਤਾਬਕ ਸ਼ਹਿਰ ਦਾ ਘੱਟੋ-ਘੱਟ ਤਾਪਮਾਨ 27.6 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਦਰਜ ਕੀਤਾ ਗਿਆ, ਜੋ ਆਮ ਸੀਜ਼ਨ ਦਾ ਔਸਤ ਤਾਪਮਾਨ ਹੈ",0.62,pan_test_00392
"ਸੂਚਨਾ ਤੋਂ ਬਾਅਦ ਸੁਰੰਕੋਟ ਤੋਂ ਪੁਲਸ ਟੀਮ ਮੌਕੇ ‘ਤੇ ਪਹੁੰਚ ਗਈ
ਸੂਚਨਾ ਤੋਂ ਬਾਅਦ ਥਾਣਾ ਡਵੀਜ਼ਨ ਨੰਬਰ-2 ਦੀ ਪੁਲਸ ਵੀ ਮੌਕੇ 'ਤੇ ਪਹੁੰਚ ਗਈ",0.44,pan_test_00476
"ਪੁਲਿਸ ਨੇ ਦੋ ਅਣਪਛਾਤੇ ਲੁਟੇਰਿਆਂ ਖਿਲਾਫ਼ ਮਾਮਲਾ ਦਰਜ ਕਰ ਕੇ ਭਾਲ ਸ਼ੁਰੂ ਕਰ ਦਿੱਤੀ ਹੈ
ਫਿਲਹਾਲ ਪੁਲਿਸ ਵੱਲੋਂ ਮਾਮਲਾ ਦਰਜ ਕਰ ਲਿਆ ਗਿਆ ਹੈ ਤੇ ਮਾਮਲੇ ਦੀ ਅਗਲੀ ਕਾਰਵਾਈ ਸ਼ੁਰੂ ਕਰ ਦਿੱਤੀ ਗਈ ਹੈ",0.22,pan_test_00037
"ਉਥੇ ਹੀ ਏ. ਆਈ. ਜੀ. ਦੇ ਆਉਣ ਦੀ ਸੂਚਨਾ 'ਤੇ ਜੀ. ਆਰ. ਪੀ. ਨੇ ਸਟੇਸ਼ਨ 'ਤੇ ਸੁਰੱਖਿਆ ਦੇ ਸਖ਼ਤ ਪ੍ਰਬੰਧ ਕੀਤੇ ਹੋਏ ਸਨ
ਵੀਰਵਾਰ ਨੂੰ ਸੁਰੱੱਖਿਆ ਪ੍ਰਬੰਧਾਂ ਦਾ ਜਾਇਜ਼ਾ ਲੈਣ ਲਈ ਜੀ. ਆਰ. ਪੀ. ਦੇ ਏ. ਆਈ. ਜੀ. ਅਜੇ ਮਲੂਜਾ (ਆਈ. ਪੀ. ਐੱਸ.) ਜਲੰਧਰ ਪਹੁੰਚੇ",0.56,pan_test_00537
"ਜੇਕਰ ਭਾਰਤ ਇਸ ਮੈਚ 'ਚ ਜਿੱਤਦਾ ਹੈ ਜਾਂ ਡਰਾਅ ਰਹਿੰਦਾ ਹੈ ਤਾਂ ਲਗਭਗ 15 ਸਾਲ ਬਾਅਦ ਇੰਗਲੈਂਡ ਦੀ ਧਰਤੀ 'ਤੇ ਟੈਸਟ ਸੀਰੀਜ਼ ਜਿੱਤੇਗਾ
ਭਾਰਤ ਅਤੇ ਇੰਗਲੈਂਡ ਵਿਚਾਲੇ ਤਿੰਨ ਮੈਚਾਂ ਦੀ ਵਨਡੇ ਸੀਰੀਜ਼ ਦਾ ਦੂਜਾ ਮੈਚ ਲਾਰਡਸ ਕ੍ਰਿਕਟ ਗਰਾਊਂਡ 'ਤੇ ਖੇਡਿਆ ਗਿਆ",0.38,pan_dev_00054
"ਹੈਲਮਟ 'ਤੇ ਕੈਮਰਾ ਲਾ ਕੇ ਖੇਡਣਗੇ ਪੋਪ : ਟੈਸਟ ਕ੍ਰਿਕਟ ਵਿਚ ਪਹਿਲੀ ਵਾਰ ਕੋਈ ਖਿਡਾਰੀ ਕੈਮਰਾ ਲਾ ਕੇ ਮੈਦਾਨ ਵਿਚ ਉਤਰੇਗਾ
ਇੰਗਲੈਂਡ ਦੇ ਓਲੀ ਪੋਪ ਜਦ ਮੈਦਾਨ ਵਿਚ ਉਤਰਨਗੇ ਤਾਂ ਉਨ੍ਹਾਂ ਦੇ ਹੈਲਮਟ 'ਤੇ ਇਕ ਕੈਮਰਾ ਲੱਗਿਆ ਹੋਵੇਗਾ",0.75,pan_test_00007
"ਇੰਗਲੈਂਡ ਦੇ ਓਲੀ ਪੋਪ ਜਦ ਮੈਦਾਨ ਵਿਚ ਉਤਰਨਗੇ ਤਾਂ ਉਨ੍ਹਾਂ ਦੇ ਹੈਲਮਟ 'ਤੇ ਇਕ ਕੈਮਰਾ ਲੱਗਿਆ ਹੋਵੇਗਾ
ਪੋਪ ਦੇ ਹੈਲਮਟ 'ਤੇ ਲੱਗਾ ਇਹ ਕੈਮਰਾ ਸਿੱਧਾ ਮੈਚ ਦੇ ਬਰਾਡਕਾਸਟਰ ਨਾਲ ਜੁੜਿਆ ਹੋਵੇਗਾ",0.75,pan_test_00434
"ਇਸ ਮੌਕੇ ਪੰਜਾਬੀ ਲੈਕਚਰਾਰ ਜਤਿੰਦਰ ਸਿੰਘ ਗਿੱਲ, ਲੈਕਚਰਾਰ ਸੁਰਿੰਦਰ ਕੌਰ, ਮਨਜੀਤ ਕੌਰ, ਨੀਤਾ ਜੇਠੀ, ਬਿੰਦੂ ਰਤਨ ਤੇ ਰਜਨੀਸ਼ ਗੁਪਤਾ ਆਦਿ ਹਾਜ਼ਰ ਸਨ
ਇਸ ਮੌਕੇ ਡਾ. ਰਵਿੰਦਰ ਕਾਰਾ, ਡਾ. ਜਗਮੋਹਨ ਪੁਰੀ, ਡਾ. ਦੀਪਇੰਦਰ ਸਿੰਘ ਸੰਧੂ, ਡਾ. ਪਵਨ, ਇੰਜ. ਵਿਕਾਸ ਚੋਪੜਾ, ਜਵਾਹਰ ਜੈਨ, ਰਿੱਕੀ ਸੁਧੇੜਾ ਆਦਿ ਵੀ ਹਾਜ਼ਰ ਸਨ",0.44,pan_test_00282
"ਦੋਵਾਂ ਪੱਖਾਂ ਨੂੰ ਸੁਣਨ ਤੋਂ ਬਾਅਦ ਹਾਈਕੋਰਟ ਨੇ ਆਪਣਾ ਫੈਸਲਾ ਸੁਰੱਖਿਅਤ ਰੱਖ ਲਿਆ ਸੀ
ਦੋਵੇਂ ਧਿਰਾਂ ਨੂੰ ਸੁਣਨ ਤੋਂ ਬਾਅਦ ਹਾਈ ਕੋਰਟ ਨੇ ਆਪਣਾ ਫੈਸਲਾ ਸੁਰੱਖਿਅਤ ਰੱਖ ਲਿਆ ਹੈ",0.33,pan_test_00336
"ਜਿਨਾਂ੍ਹ ਦੇ 'ਚੋਂ ਇਕ ਵਿਅਕਤੀ ਦੀ ਮੌਕੇ 'ਤੇ ਹੀ ਮੌਤ ਹੋ ਗਈ ਤੇ 2 ਨੂੰ ਪਟਿਆਲਾ ਦੇ ਇਕ ਨਿੱਜੀ ਹਸਪਤਾਲ 'ਚ ਦਾਖ਼ਲ ਕਰਵਾਇਆ ਗਿਆ ਹੈ
ਸਿਹਤ ਵਿਭਾਗ ਅਨੁਸਾਰ ਰੁੜਕਾ ਕਲਾਂ ਦੇ ਇੱਕ 52 ਸਾਲਾ ਵਿਅਕਤੀ ਦੀ ਸ਼ਹਿਰ ਦੇ ਇੱਕ ਨਿੱਜੀ ਹਸਪਤਾਲ ਵਿੱਚ ਕਰੋਨਾ ਕਾਰਨ ਮੌਤ ਹੋ ਗਈ",0.31,pan_test_00475
"ਉਨ੍ਹਾਂ ਦਾਅਵਾ ਕੀਤਾ ਕਿ ਘਟਨਾ ਸਥਾਨ ਵਾਲੇ ਇਲਾਕੇ ਵਿਚ ਲੱਗੇ ਸੀਸੀਟੀਵੀ ਕੈਮਰਿਆਂ ਦੀ ਫੁਟੇਜ ਦੇ ਆਧਾਰ 'ਤੇ ਲੁਟੇਰਿਆਂ ਨੂੰ ਜਲਦੀ ਕਾਬੂ ਕਰ ਲਿਆ ਜਾਵੇਗਾ
ਘਟਨਾ ਵਾਲੀ ਥਾਂ ਦੇ ਆਲੇ-ਦੁਆਲੇ ਲੱਗੇ ਸੀਸੀਟੀਵੀ ਕੈਮਰਿਆਂ ਦੀ ਫੁਟੇਜ ਨੂੰ ਸਕੈਨ ਕਰਨ ਤੋਂ ਬਾਅਦ ਘਟਨਾ ਦੀ ਸੂਚਨਾ ਤੁਰੰਤ ਕੰਟਰੋਲ ਰੂਮ ਨੂੰ ਦਿੱਤੀ ਗਈ",0.67,pan_test_00578
"ਦੱਸ ਦੇਈਏ ਕਿ ਬੀਤੇ ਦਿਨ ਯਾਨੀ ਬੁੱਧਵਾਰ ਨੂੰ ਊਧਵ ਠਾਕਰੇ ਨੇ ਮੁੱਖ ਮੰਤਰੀ ਦੇ ਅਹੁਦੇ ਤੋਂ ਅਸਤੀਫਾ ਦੇ ਦਿੱਤਾ ਸੀ
ਊਧਵ ਠਾਕਰੇ ਵੱਲੋਂ ਬੁੱਧਵਾਰ ਨੂੰ ਮੁੱਖ ਮੰਤਰੀ ਦੇ ਅਹੁਦੇ ਤੋਂ ਅਸਤੀਫਾ ਦੇਣ ਤੋਂ ਬਾਅਦ ਅੱਜ (30 ਜੂਨ) ਹੋਣ ਵਾਲਾ ਫਲੋਰ ਟੈਸਟ ਰੁਕ ਗਿਆ ਹੈ",0.75,pan_dev_00030
"ਜ਼ਿਲ੍ਹਾ ਪ੍ਰਸ਼ਾਸਨ ਨੇ ਜ਼ਿਲ੍ਹੇ ਦੇ ਸਾਰੇ ਵਾਹਨਾਂ ਵਿੱਚ ਕਿਰਾਇਆ ਮੀਟਰ ਲਗਾਉਣਾ ਲਾਜ਼ਮੀ ਕਰ ਦਿੱਤਾ ਹੈ
ਗੁਰੂਗ੍ਰਾਮ, 1 ਜੁਲਾਈ 2022 - ਗੁਰੂਗ੍ਰਾਮ ਵਿੱਚ 30 ਜੂਨ ਤੋਂ ਸਾਰੇ ਆਟੋ ਵਿੱਚ ਕਿਰਾਏ ਵਾਲਾ ਮੀਟਰ ਲਗਾਉਣਾ ਲਾਜ਼ਮੀ ਹੋ ਗਿਆ ਹੈ",0.56,pan_test_00541
"ਇਹ ਮਤਾ ਮੁੱਖ ਮੰਤਰੀ ਭਗਵੰਤ ਮਾਨ ਵੱਲੋਂ ਪਾਸ ਕੀਤਾ ਗਿਆ
ਪੰਜਾਬ ਦੇ ਮੁੱਖ ਮੰਤਰੀ ਭਗਵੰਤ ਮਾਨ ਨੇ ਅੱਜ ਮਾਰਕਫੈੱਡ ਵੱਲੋਂ ਤਿਆਰ ਕੀਤੇ ਸ਼ਹਿਦ ਕੋਟੇਡ 'ਕੌਰਨ ਫਲੇਕਸ' ਲਾਂਚ ਕੀਤੇ",0.44,pan_test_00124
"ਤੁਹਾਨੂੰ ਆਪਣੀ ਰਜਿਸਟ੍ਰੇਸ਼ਨ 'ਤੇ ਰਾਸ਼ਨ ਕਾਰਡ ਨੰਬਰ ਦੇਣਾ ਲਾਜ਼ਮੀ ਹੋਵੇਗਾ
ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਕਿਸਾਨ ਪੋਰਟਲ 'ਤੇ ਰਾਸ਼ਨ ਕਾਰਡ ਨੰਬਰ ਦਰਜ ਕਰਨਾ ਲਾਜ਼ਮੀ ਹੋ ਗਿਆ ਹੈ",0.57,pan_test_00069
"7 ਜੁਲਾਈ: ਖਰਚੀ ਪੂਜਾ - ਅਗਰਤਲਾ ਵਿੱਚ ਬੈਂਕ ਬੰਦ ਰਹਿਣਗੇ
ਜੁਲਾਈ ਵਿੱਚ ਬੈਂਕ ਕਦੋਂ ਬੰਦ ਰਹਿਣਗੇ 1 ਜੁਲਾਈ: ਕੰਗ (ਰਥਜਾਤਰਾ) / ਰੱਥ ਯਾਤਰਾ - ਭੁਵਨੇਸ਼ਵਰ ਅਤੇ ਇੰਫਾਲ ਵਿੱਚ ਬੈਂਕ ਬੰਦ ਰਹਿਣਗੇ",0.28,pan_test_00123
"ਥਾਈ ਹਾਈ ਸਲਿਟ ਡਰੈੱਸ 'ਚ ਉਹ ਆਪਣੀਆਂ ਸੀਜ਼ਲਿੰਗ ਲੈੱਗਸ ਫਲਾਂਟ ਕਰ ਰਹੀ ਹੈ
ਥਾਈ ਹਾਈ ਸਲਿਟ ਡਰੈੱਸ 'ਚ ਉਹ ਆਪਣੀਆਂ ਸੀਜ਼ਲਿੰਗ ਲੈੱਗਸ ਫਲਾਂਟ ਕਰ ਰਹੀ ਹੈ",0.0,pan_test_00412
"ਨੋਟ- ਇਸ ਖ਼ਬਰ ਬਾਰੇ ਤੁਹਾਡੀ ਕੀ ਹੈ ਰਾਏ, ਕੁਮੈਂਟ ਕਰਕੇ ਦਿਓ ਜਵਾਬ
ਨੋਟ : ਇਸ ਖ਼ਬਰ ਸੰਬੰਧੀ ਕੀ ਹੈ ਤੁਹਾਡੀ ਰਾਏ, ਕੁਮੈਂਟ ਬਾਕਸ 'ਚ ਦਿਓ ਜਵਾਬ",0.07,pan_test_00598
"ਦਰਅਸਲ ਇੱਥੇ ਮੀਂਹ ਦਾ ਪਾਣੀ ਬਾਹਰ ਜਾਣ ਦੀ ਬਜ਼ਾਏ ਲੋਕਾਂ ਦੇ ਘਰਾਂ ਵਿੱਚ ਹੀ ਵੜ ਗਿਆ ਹੈ
ਇੱਥੇ ਫੇਜ਼-11 'ਚ ਤਾਂ ਲੋਕਾਂ ਦੇ ਘਰਾਂ ਤੱਕ ਪਾਣੀ ਭਰ ਗਿਆ",0.19,pan_test_00605
"ਰਾਜਪਾਲ ਨਾਲ ਮੁਲਾਕਾਤ ਤੋਂ ਬਾਅਦ ਦੇਵੇਂਦਰ ਫੜਨਵੀਸ ਅਤੇ ਏਕਨਾਥ ਸ਼ਿੰਦੇ ਨੇ ਰਾਜ ਭਵਨ 'ਚ ਸਾਂਝੀ ਪ੍ਰੈੱਸ ਕਾਨਫਰੰਸ ਕੀਤੀ
ਇਸ ਤੋਂ ਬਾਅਦ ਏਕਨਾਥ ਸ਼ਿੰਦੇ ਨੇ ਭਾਜਪਾ ਨੇਤਾਵਾਂ ਦੇ ਨਾਲ ਰਾਜ ਭਵਨ ਜਾ ਕੇ ਰਾਜਪਾਲ ਭਗਤ ਸਿੰਘ ਕੋਸ਼ਿਆਰੀ ਨਾਲ ਮੁਲਾਕਾਤ ਕੀਤੀ",0.75,pan_test_00084
"ਚੰਡੀਗੜ੍ਹ, 1 ਜੁਲਾਈ 2022 - ਭਾਜਪਾ ਨੇ ਰਾਸ਼ਟਰਪਤੀ ਦੀ ਚੋਣ ਲਈ ਸ਼੍ਰੋਮਣੀ ਅਕਾਲੀ ਦਲ (ਬਾਦਲ) ਤੋਂ ਸਮਰਥਨ ਮੰਗਿਆ ਹੈ
ਚੰਡੀਗੜ੍ਹ, 1 ਜੁਲਾਈ 2022 - ਪੰਜਾਬ ਅਤੇ ਹਰਿਆਣਾ ਵਿੱਚ ਮਾਨਸੂਨ ਨੇ ਦਸਤਕ ਦੇ ਦਿੱਤੀ ਹੈ",0.22,pan_test_00274
"ਸਾਰੇ ਅਦਾਕਾਰ ਅਤੇ ਅਭਿਨੇਤਰੀ ਸਿਧਾਰਥ ਸ਼ੁਕਲਾ ਨੂੰ ਸ਼ਰਧਾਂਜਲੀ ਦੇ ਰਹੇ ਹਨ
ਸਾਰੇ ਅਦਾਕਾਰ ਅਤੇ ਅਭਿਨੇਤਰੀ ਸਿਧਾਰਥ ਸ਼ੁਕਲਾ ਨੂੰ ਸ਼ਰਧਾਂਜਲੀ ਦੇ ਰਹੇ ਹਨ",0.19,pan_test_00098
