Text,Score,PairID
"ਮੀਟਿੰਗ ਦੌਰਾਨ ਵਧੀਕ ਡਿਪਟੀ ਕਮਿਸ਼ਨਰ (ਵਿ) ਸ. ਗਗਨਦੀਪ ਸਿੰਘ ਵਿਰਕ ਅਤੇ ਜ਼ਿਲ੍ਹਾ ਵਿਕਾਸ ਅਤੇ ਪੰਚਾਇਤ ਅਫਸਰ ਸ. ਹਰਜਿੰਦਰ ਸਿੰਘ ਵੀ ਹਾਜ਼ਰ ਸਨ
ਉਧਰ ਅੱਜ ਜ਼ਿਲ੍ਹਾ ਪ੍ਰਸ਼ਾਸਨ ਵਲੋਂ ਵਧੀਕ ਡਿਪਟੀ ਕਮਿਸ਼ਨਰ (ਜਨਰਲ) ਸ੍ਰੀ ਅਮਰਜੀਤ ਬੈਂਸ ਨੇ ਸ੍ਰੀ ਸਿੱਧ ਬਾਬਾ ਸੋਢਲ ਮੰਦਿਰ ਪ੍ਰਬੰਧਕ ਕਮੇਟੀ ਦੇ ਅਹੁਦੇਦਾਰਾਂ ਨਾਲ ਮੀਟਿੰਗ ਕੀਤੀ",0.5,pan_test_00365
"ਟੈਰਿਫ਼ ਅਥਾਰਟੀ ਫਾਰ ਮੇਜਰ ਪੋਰਟਸ (Tariff Authority for Major Ports – TAMP) ਦੀ ਭੂਮਿਕਾ ਨੂੰ ਮੁੜ ਪਰਿਭਾਸ਼ਿਤ ਕੀਤਾ ਗਿਆ ਹੈ।
ਟੈਰਿਫ਼ ਅਥਾਰਟੀ ਫਾਰ ਮੇਜਰ ਪੋਰਟਸ (Tariff Authority for Major Ports – TAMP) ਦੀ ਭੂਮਿਕਾ ਨੂੰ ਮੁੜ ਪਰਿਭਾਸ਼ਿਤ ਕੀਤਾ ਗਿਆ ਹੈ।",1.0,PAN-aug-425
"ਰਾਜਵੀਰ ਵੱਲੋਂ ਪੇਸ਼ ਹੋਏ ਵਕੀਲ ਹਰਪਾਲ ਸਿੰਘ ਖਾਰਾ ਨੇ ਕਿਹਾ ਕਿ ਅਦਾਲਤ ਦੇ ਹੁਕਮਾਂ ਬਾਅਦ ਪੀਡ਼ਤ ਦਾ ਮੈਡੀਕਲ ਕਰਵਾਇਆ ਗਿਆ ਹੈ
ਮੁੱਦਈ ਪੱਖ ਦੇ ਵਕੀਲ ਹਰਪਾਲ ਸਿੰਘ ਖਾਰਾ ਦੀਆਂ ਦਲੀਲਾਂ ਸੁਣਨ ਪਿੱਛੋਂ ਅਦਾਲਤ ਨੇ ਦੋਵਾਂ ਦਾ ਪੁਲਿਸ ਰਿਮਾਂਡ ਦੇਣ ਤੋਂ ਇਨਕਾਰ ਕਰ ਦਿੱਤਾ",0.62,pan_dev_00057
"5 ਕੰਪਨੀਆਂ ਬੰਦ ਹੋ ਜਾਣ ਤਾਂ ਹਿੰਦੁਸਤਾਨ ਵਿੱਚ ਤੁਫਾਨ ਮਚ ਜਾਂਦਾ ਹੈ।
5 ਕੰਪਨੀਆਂ ਬੰਦ ਹੋ ਜਾਣ ਤਾਂ ਹਿੰਦੁਸਤਾਨ ਵਿੱਚ ਤੁਫਾਨ ਮਚ ਜਾਂਦਾ ਹੈ।",1.0,PAN-aug-558
"ਇਹ ਵੀ ਪੜ੍ਹੋ: ਆਂਧਰਾ ਪ੍ਰਦੇਸ਼ ਦੇ ਸੱਤਿਆ ਸਾਈਂ ਜ਼ਿਲ੍ਹੇ ਵਿੱਚ ਵੱਡਾ ਹਾਦਸਾ, 5 ਲੋਕ ਜ਼ਿੰਦਾ ਸੜੇ
ਇਹ ਵੀ ਪੜ੍ਹੋ:ਆਂਧਰਾ ਪ੍ਰਦੇਸ਼ ਦੇ ਸੱਤਿਆ ਸਾਈਂ ਜ਼ਿਲ੍ਹੇ ਵਿੱਚ ਵੱਡਾ ਹਾਦਸਾ, 5 ਲੋਕ ਜ਼ਿੰਦਾ ਸੜੇ",0.25,pan_test_00363
"ਉਨ੍ਹਾਂ ਨੇ ਤੇਲ ਉਤਪਾਦਕ ਦੇਸ਼ਾਂ ਨੂੰ ਆਪਣੀ ਨਿਵੇਸ਼ਯੋਗ ਵਧੀਕ ਰਾਸ਼ੀ ਨੂੰ ਵਿਕਾਸਸ਼ੀਲ ਮੁਲਕਾਂ ਵਿੱਚ ਤੇਲ ਖੇਤਰ ਵਿੱਚ ਵਪਾਰਕ ਖੋਜ ਵਿੱਚ ਲਗਾਉਣ ਦੀ ਅਪੀਲ ਕੀਤੀ।
ਉਨ੍ਹਾਂ ਨੇ ਤੇਲ ਉਤਪਾਦਕ ਦੇਸ਼ਾਂ ਨੂੰ ਆਪਣੀ ਨਿਵੇਸ਼ਯੋਗ ਵਧੀਕ ਰਾਸ਼ੀ ਨੂੰ ਵਿਕਾਸਸ਼ੀਲ ਮੁਲਕਾਂ ਵਿੱਚ ਤੇਲ ਖੇਤਰ ਵਿੱਚ ਵਪਾਰਕ ਖੋਜ ਵਿੱਚ ਲਗਾਉਣ ਦੀ ਅਪੀਲ ਕੀਤੀ।",1.0,PAN-aug-89
"ਇਹ ਮਤਾ ਮੁੱਖ ਮੰਤਰੀ ਭਗਵੰਤ ਮਾਨ ਵੱਲੋਂ ਪਾਸ ਕੀਤਾ ਗਿਆ
ਪੰਜਾਬ ਦੇ ਮੁੱਖ ਮੰਤਰੀ ਭਗਵੰਤ ਮਾਨ ਨੇ ਅੱਜ ਮਾਰਕਫੈੱਡ ਵੱਲੋਂ ਤਿਆਰ ਕੀਤੇ ਸ਼ਹਿਦ ਕੋਟੇਡ 'ਕੌਰਨ ਫਲੇਕਸ' ਲਾਂਚ ਕੀਤੇ",0.44,pan_test_00124
"ਇਸ ਤਹਿਤ ਅੱਜ ਮਨਰੇਗਾ ਕਰਮਚਾਰੀ ਸਥਾਨਕ ਫ਼ੇਜ਼ ਅੱਠ ਸਥਿਤ ਵਿਕਾਸ ਭਵਨ ਦੀ ਛੱਤ ਉੱਤੇ ਚੜ੍ਹ ਗਏ ਹਨ
ਮਨਰੇਗਾ ਕਰਮਚਾਰੀ ਯੂਨੀਅਨ ਵਲੋਂ ਅੱਜ ਆਪਣੀਆਂ ਸੇਵਾਵਾਂ ਰੈਗੂਲਰ ਕਰਾਉਣ ਦੀ ਮੰਗ ਨੂੰ ਲੈ ਕੇ ਵਿਕਾਸ ਭਵਨ ਅੱਗੇ ਧਰਨਾ ਦਿੱਤਾ ਜਾ ਰਿਹਾ ਸੀ",0.75,pan_test_00026
"ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਸ਼੍ਰੀ ਨਰੇਂਦਰ ਮੋਦੀ ਨੇ ਬੁੱਧ ਪੂਰਨਿਮਾ ਦੇ ਪਵਿੱਤਰ ਮੌਕੇ ‘ਤੇ ਲੋਕਾਂ ਨੂੰ ਵਧਾਈ ਦਿੱਤੀ ਹੈ।
ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਸ਼੍ਰੀ ਨਰੇਂਦਰ ਮੋਦੀ ਨੇ ਬੁੱਧ ਪੂਰਨਿਮਾ ਦੇ ਪਵਿੱਤਰ ਮੌਕੇ ‘ਤੇ ਲੋਕਾਂ ਨੂੰ ਵਧਾਈ ਦਿੱਤੀ ਹੈ।",1.0,PAN-aug-242
"ਉਨ੍ਹਾਂ ਐੱਲਈਡੀ ਬਲਬਾਂ ਦੀ ਵੰਡ ਲਈ ਉਜਾਲਾ ਯੋਜਨਾ ਦਾ ਵੀ ਜ਼ਿਕਰ ਕੀਤਾ ਜਿਸ ਕਾਰਨ ਘਰਾਂ ਦੇ ਬਿਜਲੀ ਦੇ ਬਿਲ ਨੂੰ ਕਾਫੀ ਘੱਟ ਕਰਨ ਵਿੱਚ ਮਦਦ ਮਿਲੀ ਹੈ।
ਉਨ੍ਹਾਂ ਐੱਲਈਡੀ ਬਲਬਾਂ ਦੀ ਵੰਡ ਲਈ ਉਜਾਲਾ ਯੋਜਨਾ ਦਾ ਵੀ ਜ਼ਿਕਰ ਕੀਤਾ ਜਿਸ ਕਾਰਨ ਘਰਾਂ ਦੇ ਬਿਜਲੀ ਦੇ ਬਿਲ ਨੂੰ ਕਾਫੀ ਘੱਟ ਕਰਨ ਵਿੱਚ ਮਦਦ ਮਿਲੀ ਹੈ।",1.0,PAN-aug-600
"ਪ੍ਰਧਾਨ ਮੰਤਰੀ, ਸ਼੍ਰੀ ਨਰੇਂਦਰ ਮੋਦੀ ਨੇ ਅੱਜ ਨੈੱਟਵਰਕ 18 ਵੱਲੋਂ ਆਯੋਜਿਤ ਰਾਈਜ਼ਿੰਗ ਇੰਡੀਆ ਸਮਿਟ ਨੂੰ ਸੰਬੋਧਨ ਕੀਤਾ।
ਪ੍ਰਧਾਨ ਮੰਤਰੀ, ਸ਼੍ਰੀ ਨਰੇਂਦਰ ਮੋਦੀ ਨੇ ਅੱਜ ਨੈੱਟਵਰਕ 18 ਵੱਲੋਂ ਆਯੋਜਿਤ ਰਾਈਜ਼ਿੰਗ ਇੰਡੀਆ ਸਮਿਟ ਨੂੰ ਸੰਬੋਧਨ ਕੀਤਾ।",1.0,PAN-aug-181
"ਈਰਾਨ 'ਚ ਭੂਚਾਲ ਦੇ ਝਟਕੇ ਮਹਿਸੂਸ ਕੀਤੇ ਗਏ ਈਰਾਨ 'ਚ ਸ਼ੁੱਕਰਵਾਰ ਨੂੰ 6.0 ਤੀਬਰਤਾ ਦੇ ਭੂਚਾਲ ਦੇ ਝਟਕੇ ਮਹਿਸੂਸ ਕੀਤੇ ਗਏ
ਇਸ ਤੋਂ ਇਲਾਵਾ ਚੀਨ ਦੇ ਸ਼ਿਨਜਿਆਂਗ ਸੂਬੇ 'ਚ ਵੀ ਭੂਚਾਲ ਦੇ ਝਟਕੇ ਮਹਿਸੂਸ ਕੀਤੇ ਗਏ",0.29,pan_test_00572
"ਉਨ੍ਹਾਂ ਕਿਹਾ ਕਿ ਈ-ਨਾਮ ਯੋਜਨਾ ਕਿਸਾਨਾਂ ਨੂੰ ਫਾਇਦਾ ਪਹੁੰਚਾ ਰਹੀ ਹੈ ਅਤੇ ਉਨ੍ਹਾਂ ਨੂੰ ਬਿਹਤਰ ਬਾਜ਼ਾਰਾਂ ਦੀ ਪਹੁੰਚ ਪ੍ਰਦਾਨ ਕਰ ਰਹੀ ਹੈ।
ਉਨ੍ਹਾਂ ਕਿਹਾ ਕਿ ਈ-ਨਾਮ ਯੋਜਨਾ ਕਿਸਾਨਾਂ ਨੂੰ ਫਾਇਦਾ ਪਹੁੰਚਾ ਰਹੀ ਹੈ ਅਤੇ ਉਨ੍ਹਾਂ ਨੂੰ ਬਿਹਤਰ ਬਾਜ਼ਾਰਾਂ ਦੀ ਪਹੁੰਚ ਪ੍ਰਦਾਨ ਕਰ ਰਹੀ ਹੈ।",1.0,PAN-aug-506
"ਪ੍ਰਧਾਨ ਮੰਤਰੀ, ਸ਼੍ਰੀ ਨਰੇਂਦਰ ਮੋਦੀ, ਨੇ ਅੱਜ ਤੁਮਾਕੁਰੂ, ਕਰਨਾਟਕ ਵਿਖੇ ਵੀਡੀਓ ਕਾਨਫਰੰਸ ਰਾਹੀਂ ਯੁਵਾ ਸ਼ਕਤੀ : ਨਿਊ ਇੰਡੀਆ ਲਈ ਇੱਕ ਵਿਜ਼ਨ ਵਿਸ਼ੇ ‘ਤੇ ਰਾਜ ਪੱਧਰੀ ਯੂਥ ਕਨਵੈਨਸ਼ਨ ਨੂੰ ਸੰਬੋਧਨ ਕੀਤਾ।
ਪ੍ਰਧਾਨ ਮੰਤਰੀ, ਸ਼੍ਰੀ ਨਰੇਂਦਰ ਮੋਦੀ, ਨੇ ਅੱਜ ਤੁਮਾਕੁਰੂ, ਕਰਨਾਟਕ ਵਿਖੇ ਵੀਡੀਓ ਕਾਨਫਰੰਸ ਰਾਹੀਂ ਯੁਵਾ ਸ਼ਕਤੀ : ਨਿਊ ਇੰਡੀਆ ਲਈ ਇੱਕ ਵਿਜ਼ਨ ਵਿਸ਼ੇ ‘ਤੇ ਰਾਜ ਪੱਧਰੀ ਯੂਥ ਕਨਵੈਨਸ਼ਨ ਨੂੰ ਸੰਬੋਧਨ ਕੀਤਾ।",1.0,PAN-aug-444
"ਗਾਂਧੀ ਜੀ ਦੇ ਸ਼ਾਂਤੀਪੂਰਨ ਵਿਰੋਧ ਨੇ ਨੈਲਸਨ ਮੰਡੇਲਾ, ਡੇਸਮੰਡ ਟੂਟੂ, ਅਲਬਰਟ ਲੁਤਹੁਲੀ, ਜੁਲੀਅਸ ਨਯੇਰੇਰੇ ਅਤੇ ਕਵਾਮੇ ਏਨਕ੍ਰੁਮਾਹ (Nkrumah) ਵਰਗੀਆਂ ਹਸਤੀਆਂ ਨੂੰ ਪ੍ਰੇਰਿਤ ਕੀਤਾ।
ਗਾਂਧੀ ਜੀ ਦੇ ਸ਼ਾਂਤੀਪੂਰਨ ਵਿਰੋਧ ਨੇ ਨੈਲਸਨ ਮੰਡੇਲਾ, ਡੇਸਮੰਡ ਟੂਟੂ, ਅਲਬਰਟ ਲੁਤਹੁਲੀ, ਜੁਲੀਅਸ ਨਯੇਰੇਰੇ ਅਤੇ ਕਵਾਮੇ ਏਨਕ੍ਰੁਮਾਹ (Nkrumah) ਵਰਗੀਆਂ ਹਸਤੀਆਂ ਨੂੰ ਪ੍ਰੇਰਿਤ ਕੀਤਾ।",1.0,PAN-aug-455
"ਨਾਲ ਹੀ, ਸੂਤਰਾਂ ਦਾ ਕਹਿਣਾ ਹੈ ਕਿ ਫੜਨਵੀਸ 1 ਜੁਲਾਈ ਨੂੰ ਮੁੱਖ ਮੰਤਰੀ ਵਜੋਂ ਸਹੁੰ ਚੁੱਕਣਗੇ ਅਤੇ ਏਕਨਾਥ ਸ਼ਿੰਦੇ ਉਪ ਮੁੱਖ ਮੰਤਰੀ ਵਜੋਂ ਸਹੁੰ ਚੁੱਕਣਗੇ
ਇਸ ਦੇ ਨਾਲ ਹੀ ਭਾਜਪਾ ਨੇਤਾ ਦੇਵੇਂਦਰ ਫੜਨਵੀਸ ਨੇ ਉਪ ਮੁੱਖ ਮੰਤਰੀ ਵਜੋਂ ਸਹੁੰ ਚੁੱਕੀ ਹੈ",0.56,pan_dev_00086
"ਤੁਸੀਂ ਕਦੀ ਸੋਚਿਆ ਹੈ ਕਿ ਅਸੀਂ ਇਹ ਜੋ ਜੂਠਾ ਛੱਡ ਦਿੰਦੇ ਹਾਂ, ਉਸ ਨਾਲ ਅਸੀਂ ਕਿੰਨੀ ਬਰਬਾਦੀ ਕਰਦੇ ਹਾਂ।
ਤੁਸੀਂ ਕਦੀ ਸੋਚਿਆ ਹੈ ਕਿ ਅਸੀਂ ਇਹ ਜੋ ਜੂਠਾ ਛੱਡ ਦਿੰਦੇ ਹਾਂ, ਉਸ ਨਾਲ ਅਸੀਂ ਕਿੰਨੀ ਬਰਬਾਦੀ ਕਰਦੇ ਹਾਂ।",1.0,PAN-aug-590
"ਪ੍ਰਧਾਨ ਮੰਤਰੀ, ਸ਼੍ਰੀ ਨਰੇਂਦਰ ਮੋਦੀ ਨੇ ਅੰਤਰਰਾਸ਼ਟਰੀ ਮਹਿਲਾ ਦਿਵਸ’ਤੇ ਅੱਜ ਵਾਰਾਣਸੀ ਦੇ ਦੀਨਦਿਆਲ ਹਸਤਕਲਾ ਸੰਕੁਲ ਵਿੱਚ ਆਯੋਜਿਤ ਰਾਸ਼ਟਰੀ ਮਹਿਲਾ ਆਜੀਵਿਕਾ ਮਿਲਣੀ-2019 ਵਿੱਚ ਹਿੱਸਾ ਲਿਆ ।
ਪ੍ਰਧਾਨ ਮੰਤਰੀ, ਸ਼੍ਰੀ ਨਰੇਂਦਰ ਮੋਦੀ ਨੇ ਅੰਤਰਰਾਸ਼ਟਰੀ ਮਹਿਲਾ ਦਿਵਸ’ਤੇ ਅੱਜ ਵਾਰਾਣਸੀ ਦੇ ਦੀਨਦਿਆਲ ਹਸਤਕਲਾ ਸੰਕੁਲ ਵਿੱਚ ਆਯੋਜਿਤ ਰਾਸ਼ਟਰੀ ਮਹਿਲਾ ਆਜੀਵਿਕਾ ਮਿਲਣੀ-2019 ਵਿੱਚ ਹਿੱਸਾ ਲਿਆ ।",1.0,PAN-aug-2
"ਉਨ੍ਹਾਂ ਬੇਟੀਆਂ ਨੂੰ ਮੈਂ ਕਿਹਾ ਅਤੇ ਮੈਂ ਆਪਣਾ ਇੱਕ ਅਲੱਗ ਮੁਲਾਂਕਣ ਕੀਤਾ।
ਉਨ੍ਹਾਂ ਬੇਟੀਆਂ ਨੂੰ ਮੈਂ ਕਿਹਾ ਅਤੇ ਮੈਂ ਆਪਣਾ ਇੱਕ ਅਲੱਗ ਮੁਲਾਂਕਣ ਕੀਤਾ।",1.0,PAN-aug-122
"ਪੁਲਿਸ ਵੱਲੋਂ ਰਾਕੇਸ਼ ਟਿਕੈਤ ਅਤੇ ਜੋਗਿੰਦਰ ਯਾਦਵ ਨੂੰ ਹਿਰਾਸਤ 'ਚ ਲਿਆ ਗਿਆ ਹੈ
ਪੁਲਿਸ ਵੱਲੋਂ ਰਾਕੇਸ਼ ਟਿਕੈਤ, ਗੁਰਨਾਮ ਚਡੂੰਨੀ, ਬਲਬੀਰ ਰਾਜੇਵਾਲ, ਜੋਗਿੰਦਰ ਯਾਦਵ ਅਤੇ ਹੋਰ ਆਗੂਆਂ ਨੂੰ ਹਿਰਾਸਤ 'ਚ ਲਿਆ ਗਿਆ ਸੀ",0.44,pan_dev_00161
"ਇਸ ਸਹਿਮਤੀ-ਪੱਤਰ ਉੱਤੇ ਆਉਂਦੀ 4 ਤੋਂ 7 ਅਕਤੂਬਰ, 2016 ਤੱਕ ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਦੇ ਸਿੰਗਾਪੁਰ ਦੌਰੇ ਦੌਰਾਨ ਹਸਤਾਖਰ ਕੀਤੇ ਜਾਣਗੇ।
ਇਸ ਸਹਿਮਤੀ-ਪੱਤਰ ਉੱਤੇ ਆਉਂਦੀ 4 ਤੋਂ 7 ਅਕਤੂਬਰ, 2016 ਤੱਕ ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਦੇ ਸਿੰਗਾਪੁਰ ਦੌਰੇ ਦੌਰਾਨ ਹਸਤਾਖਰ ਕੀਤੇ ਜਾਣਗੇ।",1.0,PAN-aug-593
"ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਨੇ ਕਿਹਾ ਕਿ ਅਗਿਆਤਵਾਸ, ਸਿਵਲ ਅਧਿਕਾਰੀ ਦੀ ਸਭ ਤੋਂ ਵੱਡੀ ਤਾਕਤ ਹੈ ।
ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਨੇ ਕਿਹਾ ਕਿ ਅਗਿਆਤਵਾਸ, ਸਿਵਲ ਅਧਿਕਾਰੀ ਦੀ ਸਭ ਤੋਂ ਵੱਡੀ ਤਾਕਤ ਹੈ ।",1.0,PAN-aug-247
"ਇਹ ਨੀਤੀ ਬਾਲ ਅਤੇ ਕਿਸ਼ੋਰ ਸਿਹਤ ਦੇ ਸਰਵੋਤਮ ਪੱਧਰ ਨੂੰ ਪ੍ਰਾਪਤ ਕਰਨ ਲਈ ਪ੍ਰੀ-ਐਂਪਟੀਵ ਕੇਅਰ (ਪਹਿਲਾਂ ਹੀ ਬਿਮਾਰੀਆਂ ਦੀ ਉਤਪਤੀ ਨੂੰ ਘੱਟ ਕਰਨਾ) ਪ੍ਰਤੀ ਵਚਨਬੱਧਤਾ ਦੀ ਪੁਸ਼ਟੀ ਕਰਦੀ ਹੈ।
ਇਹ ਨੀਤੀ ਬਾਲ ਅਤੇ ਕਿਸ਼ੋਰ ਸਿਹਤ ਦੇ ਸਰਵੋਤਮ ਪੱਧਰ ਨੂੰ ਪ੍ਰਾਪਤ ਕਰਨ ਲਈ ਪ੍ਰੀ-ਐਂਪਟੀਵ ਕੇਅਰ (ਪਹਿਲਾਂ ਹੀ ਬਿਮਾਰੀਆਂ ਦੀ ਉਤਪਤੀ ਨੂੰ ਘੱਟ ਕਰਨਾ) ਪ੍ਰਤੀ ਵਚਨਬੱਧਤਾ ਦੀ ਪੁਸ਼ਟੀ ਕਰਦੀ ਹੈ।",1.0,PAN-aug-383
"ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਸ੍ਰੀ ਨਰੇਂਦਰ ਮੋਦੀ ਨੇ ਲਾਲਾ ਲਾਜਪਤ ਰਾਏ ਨੂੰ ਉਨ੍ਹਾਂ ਦੇ ਜਨਮ ਦਿਨ ‘ਤੇ ਸ਼ਰਧਾਂਜਲੀਆਂ ਦਿੱਤੀਆਂ ਹਨ ।
ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਸ੍ਰੀ ਨਰੇਂਦਰ ਮੋਦੀ ਨੇ ਲਾਲਾ ਲਾਜਪਤ ਰਾਏ ਨੂੰ ਉਨ੍ਹਾਂ ਦੇ ਜਨਮ ਦਿਨ ‘ਤੇ ਸ਼ਰਧਾਂਜਲੀਆਂ ਦਿੱਤੀਆਂ ਹਨ ।",1.0,PAN-aug-209
"ਦੋਹਾਂ ਦੇਸ਼ਾਂ ਦਰਮਿਆਨ ਵਪਾਰ ਅਤੇ ਆਰਥਿਕ ਸਹਿਯੋਗ ਨੂੰ ਵਿਭਿੰਨਤਾ ਪ੍ਰਦਾਨ ਕਰਨੀ ਅਤੇ ਪ੍ਰੋਤਸਾਹਨ ਦੇਣਾ
ਦੋਹਾਂ ਦੇਸ਼ਾਂ ਦਰਮਿਆਨ ਵਪਾਰ ਅਤੇ ਆਰਥਿਕ ਸਹਿਯੋਗ ਨੂੰ ਵਿਭਿੰਨਤਾ ਪ੍ਰਦਾਨ ਕਰਨੀ ਅਤੇ ਪ੍ਰੋਤਸਾਹਨ ਦੇਣਾ",1.0,PAN-aug-567
"ਅਸੀਂ ਆਪਣੇ ਗ੍ਰਾਮੀਣ ਸੜਕ ਨਿਰਮਾਣ ਪ੍ਰੋਗਰਾਮ ਵਿੱਚ ਨਵੀਂ ਰੂਹ ਫੂਕ ਦਿੱਤੀ ਹੈ।
ਅਸੀਂ ਆਪਣੇ ਗ੍ਰਾਮੀਣ ਸੜਕ ਨਿਰਮਾਣ ਪ੍ਰੋਗਰਾਮ ਵਿੱਚ ਨਵੀਂ ਰੂਹ ਫੂਕ ਦਿੱਤੀ ਹੈ।",1.0,PAN-aug-287
"ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਨਰਿੰਦਰ ਮੋਦੀ ਜਲਦ ਹੀ ਪੰਜਾਬ ਦੌਰੇ 'ਤੇ ਆ ਰਹੇ ਹਨ
ਚੰਡੀਗੜ੍ਹ (ਬਿਊਰੋ) : ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਨਰਿੰਦਰ ਮੋਦੀ ਇਕ ਵਾਰ ਫਿਰ ਪੰਜਾਬ ਆਉਣ ਵਾਲੇ ਹਨ",0.5,pan_dev_00111
"ਕਾਬੁਲ : ਅਫ਼ਗਾਨਿਸਤਾਨ 'ਤੇ ਤਾਲਿਬਾਨ ਦੇ ਕਬਜ਼ੇ ਤੋਂ ਬਾਅਦ ਉੱਥੋਂ ਦੇ ਕਲਾਕਾਰ ਭਾਰੀ ਦਿਲ ਨਾਲ ਦੇਸ਼ ਛੱਡ ਕੇ ਸਮੁੰਦਰ ਤੋਂ ਪਾਰ ਜਾ ਰਹੇ ਹਨ
ਕਾਬੁਲ : ਅਫ਼ਗਾਨਿਸਤਾਨ ਵਿੱਚ ਤਾਲਿਬਾਨ ਦੀ ਵਾਪਸੀ ਤੋਂ ਬਾਅਦ ਉੱਥੇ ਸਭ ਕੁਝ ਬਦਲ ਗਿਆ ਹੈ",0.44,pan_dev_00017
"ਉਨ੍ਹਾਂ ਕਾਰਜ ਸਾਧਕ ਅਫ਼ਸਰਾਂ ਨੂੰ ਹਦਾਇਤ ਕੀਤੀ ਪਲਾਸਟਿਕ ਦੇ ਲਿਫ਼ਾਫ਼ੇ ਵੇਚਣ ਵਾਲਿਆਂ 'ਤੇ ਨਕੇਲ ਕਸੀ ਜਾਵੇ ਅਤੇ ਚੈਕਿੰਗ ਯਕੀਨੀ ਬਣਾਈ ਜਾਵੇ
ਉਨ੍ਹਾਂ ਨਗਰ ਨਿਗਮ ਦੇ ਕਰਮਚਾਰੀਆਂ ਨੂੰ ਹਦਾਇਤ ਕਰਦਿਆਂ ਕਿਹਾ ਕਿ ਸ਼ਹਿਰ ਵਾਸੀਆਂ ਵਲੋਂ ਘਰਾਂ ਦਾ ਇਕੱਠਾ ਕੀਤਾ ਵੱਖਰਾ ਪਲਾਸਟਿਕ ਵੀ ਇਕੱਤਰ ਕਰਨਾ ਯਕੀਨੀ ਬਣਾਇਆ ਜਾਵੇ",0.81,pan_test_00413
"ਮੁਕੱਦਮਾ ਦੀ ਅੱਗੇ ਵੀ ਡੂੰਘਾਈ ਨਾਲ ਤਫਤੀਸ਼ ਜਾਰੀ ਹੈ, ਜਿਸ ਕਿਸੇ ਦੀ ਵੀ ਸ਼ਮੂਲੀਅਤ ਸਾਹਮਣੇ ਆਈ ਉਸ ਖ਼ਿਲਾਫ਼ ਬਣਦੀ ਕਾਰਵਾਈ ਕੀਤੀ ਜਾਵੇਗੀ
ਜੇਕਰ ਕੋਈ ਤੱਥ ਸਾਹਮਣੇ ਆਉਣ ਤਾਂ ਬਣਦੀ ਕਾਰਵਾਈ ਕੀਤੀ ਜਾਵੇਗੀ",0.19,pan_dev_00077
"ਇਸੇ ਨਾਲ ਔਸਤ ਮਹਿੰਗਾਈ ਦਰ 4.6% ਹੈ ਜੋ 1991 ਤੋਂ ਬਾਅਦ ਨਿਊਨਤਮ ਹੈ।
ਇਸੇ ਨਾਲ ਔਸਤ ਮਹਿੰਗਾਈ ਦਰ 4.6% ਹੈ ਜੋ 1991 ਤੋਂ ਬਾਅਦ ਨਿਊਨਤਮ ਹੈ।",1.0,PAN-aug-380
"ਕੈਂਪ 'ਚ ਪੁੱਜਣ ਪਹੁੰਚਣ 'ਤੇ ਸੂਬਾ ਪ੍ਰਧਾਨ ਮੋਨਾ ਜੈਸਵਾਲ ਨੇ ਆਪਣੀ ਟੀਮ ਸਮੇਤ ਰਾਸ਼ਟਰੀ ਪ੍ਰਧਾਨ ਵਨਾਤੀ ਸ਼੍ਰੀਨਿਵਾਸਨ ਦਾ ਫੁੱਲਾਂ ਦੇ ਗੁਲਦਸਤੇ ਨਾਲ ਸਵਾਗਤ ਕੀਤਾ
ਕੈੰਪ 'ਚ ਪੁੱਜਣ ਪਹੁੰਚਣ 'ਤੇ ਸੂਬਾ ਪ੍ਰਧਾਨ ਮੋਨਾ ਜੈਸਵਾਲ ਨੇ ਆਪਣੀ ਟੀਮ ਸਮੇਤ ਰਾਸ਼ਟਰੀ ਪ੍ਰਧਾਨ ਵਨਾਤੀ ਸ਼੍ਰੀਨਿਵਾਸਨ ਦਾ ਫੁੱਲਾਂ ਦੇ ਗੁਲਦਸਤੇ ਨਾਲ ਸਵਾਗਤ ਕੀਤਾ",0.21,pan_test_00470
"ਇਨ੍ਹਾਂ ਕੇਂਦਰਾਂ ਨਾਲ ਸਿਹਤ ਸੁਵਿਧਾਵਾਂ ਬਿਹਤਰ ਹੋਣਗੀਆਂ।
ਇਨ੍ਹਾਂ ਕੇਂਦਰਾਂ ਨਾਲ ਸਿਹਤ ਸੁਵਿਧਾਵਾਂ ਬਿਹਤਰ ਹੋਣਗੀਆਂ।",1.0,PAN-aug-84
